instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
32728834,127847,SUNPHARMA25JUN1980CE,SUNPHARMA,0,2025-06-26,1980.0,0.05,350,CE,NFO-OPT,NFO
32729090,127848,SUNPHARMA25JUN1980PE,SUNPHARMA,0,2025-06-26,1980.0,0.05,350,PE,NFO-OPT,NFO
36000770,140628,SUNPHARMA25JUN1960CE,SUNPHARMA,0,2025-06-26,1960.0,0.05,350,CE,NFO-OPT,NFO
36002050,140633,SUNPHARMA25JUN1960PE,SUNPHARMA,0,2025-06-26,1960.0,0.05,350,PE,NFO-OPT,NFO
32728322,127845,SUNPHARMA25JUN1940CE,SUNPHARMA,0,2025-06-26,1940.0,0.05,350,CE,NFO-OPT,NFO
32728578,127846,SUNPHARMA25JUN1940PE,SUNPHARMA,0,2025-06-26,1940.0,0.05,350,PE,NFO-OPT,NFO
36000258,140626,SUNPHARMA25JUN1920CE,SUNPHARMA,0,2025-06-26,1920.0,0.05,350,CE,NFO-OPT,NFO
36000514,140627,SUNPHARMA25JUN1920PE,SUNPHARMA,0,2025-06-26,1920.0,0.05,350,PE,NFO-OPT,NFO
32726786,127839,SUNPHARMA25JUN1900CE,SUNPHARMA,0,2025-06-26,1900.0,0.05,350,CE,NFO-OPT,NFO
32728066,127844,SUNPHARMA25JUN1900PE,SUNPHARMA,0,2025-06-26,1900.0,0.05,350,PE,NFO-OPT,NFO
35999746,140624,SUNPHARMA25JUN1880CE,SUNPHARMA,0,2025-06-26,1880.0,0.05,350,CE,NFO-OPT,NFO
36000002,140625,SUNPHARMA25JUN1880PE,SUNPHARMA,0,2025-06-26,1880.0,0.05,350,PE,NFO-OPT,NFO
32700930,127738,SUNPHARMA25JUN1860CE,SUNPHARMA,0,2025-06-26,1860.0,0.05,350,CE,NFO-OPT,NFO
32679426,127654,SUNPHARMA25JUN1540CE,SUNPHARMA,0,2025-06-26,1540.0,0.05,350,CE,NFO-OPT,NFO
32679682,127655,SUNPHARMA25JUN1540PE,SUNPHARMA,0,2025-06-26,1540.0,0.05,350,PE,NFO-OPT,NFO
35965954,140492,SUNPHARMA25JUN1520CE,SUNPHARMA,0,2025-06-26,1520.0,0.05,350,CE,NFO-OPT,NFO
35977218,140536,SUNPHARMA25JUN1520PE,SUNPHARMA,0,2025-06-26,1520.0,0.05,350,PE,NFO-OPT,NFO
32678914,127652,SUNPHARMA25JUN1500CE,SUNPHARMA,0,2025-06-26,1500.0,0.05,350,CE,NFO-OPT,NFO
32679170,127653,SUNPHARMA25JUN1500PE,SUNPHARMA,0,2025-06-26,1500.0,0.05,350,PE,NFO-OPT,NFO
35965442,140490,SUNPHARMA25JUN1480CE,SUNPHARMA,0,2025-06-26,1480.0,0.05,350,CE,NFO-OPT,NFO
35965698,140491,SUNPHARMA25JUN1480PE,SUNPHARMA,0,2025-06-26,1480.0,0.05,350,PE,NFO-OPT,NFO
32678402,127650,SUNPHARMA25JUN1460CE,SUNPHARMA,0,2025-06-26,1460.0,0.05,350,CE,NFO-OPT,NFO
32678658,127651,SUNPHARMA25JUN1460PE,SUNPHARMA,0,2025-06-26,1460.0,0.05,350,PE,NFO-OPT,NFO
35962114,140477,SUNPHARMA25JUN1440CE,SUNPHARMA,0,2025-06-26,1440.0,0.05,350,CE,NFO-OPT,NFO
35965186,140489,SUNPHARMA25JUN1440PE,SUNPHARMA,0,2025-06-26,1440.0,0.05,350,PE,NFO-OPT,NFO
32677890,127648,SUNPHARMA25JUN1420CE,SUNPHARMA,0,2025-06-26,1420.0,0.05,350,CE,NFO-OPT,NFO
32678146,127649,SUNPHARMA25JUN1420PE,SUNPHARMA,0,2025-06-26,1420.0,0.05,350,PE,NFO-OPT,NFO
35961602,140475,SUNPHARMA25JUN1400CE,SUNPHARMA,0,2025-06-26,1400.0,0.05,350,CE,NFO-OPT,NFO
35961858,140476,SUNPHARMA25JUN1400PE,SUNPHARMA,0,2025-06-26,1400.0,0.05,350,PE,NFO-OPT,NFO
32772354,128017,SUNPHARMA25JUL1720CE,SUNPHARMA,0,2025-07-31,1720.0,0.05,350,CE,NFO-OPT,NFO
32772610,128018,SUNPHARMA25JUL1720PE,SUNPHARMA,0,2025-07-31,1720.0,0.05,350,PE,NFO-OPT,NFO
34972162,136610,SUNPHARMA25JUL1700CE,SUNPHARMA,0,2025-07-31,1700.0,0.05,350,CE,NFO-OPT,NFO
34972418,136611,SUNPHARMA25JUL1700PE,SUNPHARMA,0,2025-07-31,1700.0,0.05,350,PE,NFO-OPT,NFO
34972674,136612,SUNPHARMA25JUL1740CE,SUNPHARMA,0,2025-07-31,1740.0,0.05,350,CE,NFO-OPT,NFO
34972930,136613,SUNPHARMA25JUL1740PE,SUNPHARMA,0,2025-07-31,1740.0,0.05,350,PE,NFO-OPT,NFO
32771842,128015,SUNPHARMA25JUL1680CE,SUNPHARMA,0,2025-07-31,1680.0,0.05,350,CE,NFO-OPT,NFO
32772098,128016,SUNPHARMA25JUL1680PE,SUNPHARMA,0,2025-07-31,1680.0,0.05,350,PE,NFO-OPT,NFO
32772866,128019,SUNPHARMA25JUL1760CE,SUNPHARMA,0,2025-07-31,1760.0,0.05,350,CE,NFO-OPT,NFO
32773122,128020,SUNPHARMA25JUL1760PE,SUNPHARMA,0,2025-07-31,1760.0,0.05,350,PE,NFO-OPT,NFO
34971650,136608,SUNPHARMA25JUL1660CE,SUNPHARMA,0,2025-07-31,1660.0,0.05,350,CE,NFO-OPT,NFO
34971906,136609,SUNPHARMA25JUL1660PE,SUNPHARMA,0,2025-07-31,1660.0,0.05,350,PE,NFO-OPT,NFO
34973186,136614,SUNPHARMA25JUL1780CE,SUNPHARMA,0,2025-07-31,1780.0,0.05,350,CE,NFO-OPT,NFO
34973442,136615,SUNPHARMA25JUL1780PE,SUNPHARMA,0,2025-07-31,1780.0,0.05,350,PE,NFO-OPT,NFO
32771330,128013,SUNPHARMA25JUL1640CE,SUNPHARMA,0,2025-07-31,1640.0,0.05,350,CE,NFO-OPT,NFO
32771586,128014,SUNPHARMA25JUL1640PE,SUNPHARMA,0,2025-07-31,1640.0,0.05,350,PE,NFO-OPT,NFO
32773378,128021,SUNPHARMA25JUL1800CE,SUNPHARMA,0,2025-07-31,1800.0,0.05,350,CE,NFO-OPT,NFO
32773634,128022,SUNPHARMA25JUL1800PE,SUNPHARMA,0,2025-07-31,1800.0,0.05,350,PE,NFO-OPT,NFO
34966018,136586,SUNPHARMA25JUL1620CE,SUNPHARMA,0,2025-07-31,1620.0,0.05,350,CE,NFO-OPT,NFO
34971394,136607,SUNPHARMA25JUL1620PE,SUNPHARMA,0,2025-07-31,1620.0,0.05,350,PE,NFO-OPT,NFO
34973698,136616,SUNPHARMA25JUL1820CE,SUNPHARMA,0,2025-07-31,1820.0,0.05,350,CE,NFO-OPT,NFO
34973954,136617,SUNPHARMA25JUL1820PE,SUNPHARMA,0,2025-07-31,1820.0,0.05,350,PE,NFO-OPT,NFO
32770818,128011,SUNPHARMA25JUL1600CE,SUNPHARMA,0,2025-07-31,1600.0,0.05,350,CE,NFO-OPT,NFO
32771074,128012,SUNPHARMA25JUL1600PE,SUNPHARMA,0,2025-07-31,1600.0,0.05,350,PE,NFO-OPT,NFO
32773890,128023,SUNPHARMA25JUL1840CE,SUNPHARMA,0,2025-07-31,1840.0,0.05,350,CE,NFO-OPT,NFO
32774146,128024,SUNPHARMA25JUL1840PE,SUNPHARMA,0,2025-07-31,1840.0,0.05,350,PE,NFO-OPT,NFO
34965506,136584,SUNPHARMA25JUL1580CE,SUNPHARMA,0,2025-07-31,1580.0,0.05,350,CE,NFO-OPT,NFO
34965762,136585,SUNPHARMA25JUL1580PE,SUNPHARMA,0,2025-07-31,1580.0,0.05,350,PE,NFO-OPT,NFO
34974210,136618,SUNPHARMA25JUL1860CE,SUNPHARMA,0,2025-07-31,1860.0,0.05,350,CE,NFO-OPT,NFO
34974466,136619,SUNPHARMA25JUL1860PE,SUNPHARMA,0,2025-07-31,1860.0,0.05,350,PE,NFO-OPT,NFO
32774658,128026,SUNPHARMA25JUL1880PE,SUNPHARMA,0,2025-07-31,1880.0,0.05,350,PE,NFO-OPT,NFO
32776962,128035,SUNPHARMA25JUL2080CE,SUNPHARMA,0,2025-07-31,2080.0,0.05,350,CE,NFO-OPT,NFO
32777218,128036,SUNPHARMA25JUL2080PE,SUNPHARMA,0,2025-07-31,2080.0,0.05,350,PE,NFO-OPT,NFO
32775938,128031,SUNPHARMA25JUL2000CE,SUNPHARMA,0,2025-07-31,2000.0,0.05,350,CE,NFO-OPT,NFO
32776194,128032,SUNPHARMA25JUL2000PE,SUNPHARMA,0,2025-07-31,2000.0,0.05,350,PE,NFO-OPT,NFO
32775426,128029,SUNPHARMA25JUL1960CE,SUNPHARMA,0,2025-07-31,1960.0,0.05,350,CE,NFO-OPT,NFO
32775682,128030,SUNPHARMA25JUL1960PE,SUNPHARMA,0,2025-07-31,1960.0,0.05,350,PE,NFO-OPT,NFO
32774914,128027,SUNPHARMA25JUL1920CE,SUNPHARMA,0,2025-07-31,1920.0,0.05,350,CE,NFO-OPT,NFO
32775170,128028,SUNPHARMA25JUL1920PE,SUNPHARMA,0,2025-07-31,1920.0,0.05,350,PE,NFO-OPT,NFO
32774402,128025,SUNPHARMA25JUL1880CE,SUNPHARMA,0,2025-07-31,1880.0,0.05,350,CE,NFO-OPT,NFO
32770306,128009,SUNPHARMA25JUL1560CE,SUNPHARMA,0,2025-07-31,1560.0,0.05,350,CE,NFO-OPT,NFO
32770562,128010,SUNPHARMA25JUL1560PE,SUNPHARMA,0,2025-07-31,1560.0,0.05,350,PE,NFO-OPT,NFO
34964994,136582,SUNPHARMA25JUL1540CE,SUNPHARMA,0,2025-07-31,1540.0,0.05,350,CE,NFO-OPT,NFO
34965250,136583,SUNPHARMA25JUL1540PE,SUNPHARMA,0,2025-07-31,1540.0,0.05,350,PE,NFO-OPT,NFO
32769794,128007,SUNPHARMA25JUL1520CE,SUNPHARMA,0,2025-07-31,1520.0,0.05,350,CE,NFO-OPT,NFO
32770050,128008,SUNPHARMA25JUL1520PE,SUNPHARMA,0,2025-07-31,1520.0,0.05,350,PE,NFO-OPT,NFO
32769282,128005,SUNPHARMA25JUL1480CE,SUNPHARMA,0,2025-07-31,1480.0,0.05,350,CE,NFO-OPT,NFO
32769538,128006,SUNPHARMA25JUL1480PE,SUNPHARMA,0,2025-07-31,1480.0,0.05,350,PE,NFO-OPT,NFO
32768770,128003,SUNPHARMA25JUL1440CE,SUNPHARMA,0,2025-07-31,1440.0,0.05,350,CE,NFO-OPT,NFO
32769026,128004,SUNPHARMA25JUL1440PE,SUNPHARMA,0,2025-07-31,1440.0,0.05,350,PE,NFO-OPT,NFO
32768258,128001,SUNPHARMA25JUL1400CE,SUNPHARMA,0,2025-07-31,1400.0,0.05,350,CE,NFO-OPT,NFO
32768514,128002,SUNPHARMA25JUL1400PE,SUNPHARMA,0,2025-07-31,1400.0,0.05,350,PE,NFO-OPT,NFO
34991362,136685,SUNPHARMA25AUG1720CE,SUNPHARMA,0,2025-08-28,1720.0,0.05,350,CE,NFO-OPT,NFO
34991618,136686,SUNPHARMA25AUG1720PE,SUNPHARMA,0,2025-08-28,1720.0,0.05,350,PE,NFO-OPT,NFO
34991874,136687,SUNPHARMA25AUG1760CE,SUNPHARMA,0,2025-08-28,1760.0,0.05,350,CE,NFO-OPT,NFO
34992130,136688,SUNPHARMA25AUG1760PE,SUNPHARMA,0,2025-08-28,1760.0,0.05,350,PE,NFO-OPT,NFO
34990850,136683,SUNPHARMA25AUG1680CE,SUNPHARMA,0,2025-08-28,1680.0,0.05,350,CE,NFO-OPT,NFO
34991106,136684,SUNPHARMA25AUG1680PE,SUNPHARMA,0,2025-08-28,1680.0,0.05,350,PE,NFO-OPT,NFO
34992386,136689,SUNPHARMA25AUG1800CE,SUNPHARMA,0,2025-08-28,1800.0,0.05,350,CE,NFO-OPT,NFO
34992642,136690,SUNPHARMA25AUG1800PE,SUNPHARMA,0,2025-08-28,1800.0,0.05,350,PE,NFO-OPT,NFO
34990338,136681,SUNPHARMA25AUG1640CE,SUNPHARMA,0,2025-08-28,1640.0,0.05,350,CE,NFO-OPT,NFO
34990594,136682,SUNPHARMA25AUG1640PE,SUNPHARMA,0,2025-08-28,1640.0,0.05,350,PE,NFO-OPT,NFO
34993154,136692,SUNPHARMA25AUG1840CE,SUNPHARMA,0,2025-08-28,1840.0,0.05,350,CE,NFO-OPT,NFO
34993410,136693,SUNPHARMA25AUG1840PE,SUNPHARMA,0,2025-08-28,1840.0,0.05,350,PE,NFO-OPT,NFO
34989826,136679,SUNPHARMA25AUG1600CE,SUNPHARMA,0,2025-08-28,1600.0,0.05,350,CE,NFO-OPT,NFO
34990082,136680,SUNPHARMA25AUG1600PE,SUNPHARMA,0,2025-08-28,1600.0,0.05,350,PE,NFO-OPT,NFO
34989314,136677,SUNPHARMA25AUG1560CE,SUNPHARMA,0,2025-08-28,1560.0,0.05,350,CE,NFO-OPT,NFO
34989570,136678,SUNPHARMA25AUG1560PE,SUNPHARMA,0,2025-08-28,1560.0,0.05,350,PE,NFO-OPT,NFO
34994178,136696,SUNPHARMA25AUG1920CE,SUNPHARMA,0,2025-08-28,1920.0,0.05,350,CE,NFO-OPT,NFO
34994946,136699,SUNPHARMA25AUG1920PE,SUNPHARMA,0,2025-08-28,1920.0,0.05,350,PE,NFO-OPT,NFO
34988802,136675,SUNPHARMA25AUG1520CE,SUNPHARMA,0,2025-08-28,1520.0,0.05,350,CE,NFO-OPT,NFO
34989058,136676,SUNPHARMA25AUG1520PE,SUNPHARMA,0,2025-08-28,1520.0,0.05,350,PE,NFO-OPT,NFO
34987010,136668,SUNPHARMA25AUG1440CE,SUNPHARMA,0,2025-08-28,1440.0,0.05,350,CE,NFO-OPT,NFO
34988034,136672,SUNPHARMA25AUG1440PE,SUNPHARMA,0,2025-08-28,1440.0,0.05,350,PE,NFO-OPT,NFO
32813058,128176,SUPREMEIND25JUN4250CE,SUPREMEIND,0,2025-06-26,4250.0,0.05,125,CE,NFO-OPT,NFO
32813314,128177,SUPREMEIND25JUN4250PE,SUPREMEIND,0,2025-06-26,4250.0,0.05,125,PE,NFO-OPT,NFO
36161538,141256,SUPREMEIND25JUN4200CE,SUPREMEIND,0,2025-06-26,4200.0,0.05,125,CE,NFO-OPT,NFO
36161794,141257,SUPREMEIND25JUN4200PE,SUPREMEIND,0,2025-06-26,4200.0,0.05,125,PE,NFO-OPT,NFO
36162050,141258,SUPREMEIND25JUN4300CE,SUPREMEIND,0,2025-06-26,4300.0,0.05,125,CE,NFO-OPT,NFO
36162306,141259,SUPREMEIND25JUN4300PE,SUPREMEIND,0,2025-06-26,4300.0,0.05,125,PE,NFO-OPT,NFO
32810754,128167,SUPREMEIND25JUN4150CE,SUPREMEIND,0,2025-06-26,4150.0,0.05,125,CE,NFO-OPT,NFO
32811010,128168,SUPREMEIND25JUN4150PE,SUPREMEIND,0,2025-06-26,4150.0,0.05,125,PE,NFO-OPT,NFO
32813826,128179,SUPREMEIND25JUN4350CE,SUPREMEIND,0,2025-06-26,4350.0,0.05,125,CE,NFO-OPT,NFO
32814082,128180,SUPREMEIND25JUN4350PE,SUPREMEIND,0,2025-06-26,4350.0,0.05,125,PE,NFO-OPT,NFO
36161026,141254,SUPREMEIND25JUN4100CE,SUPREMEIND,0,2025-06-26,4100.0,0.05,125,CE,NFO-OPT,NFO
36161282,141255,SUPREMEIND25JUN4100PE,SUPREMEIND,0,2025-06-26,4100.0,0.05,125,PE,NFO-OPT,NFO
36162562,141260,SUPREMEIND25JUN4400CE,SUPREMEIND,0,2025-06-26,4400.0,0.05,125,CE,NFO-OPT,NFO
36162818,141261,SUPREMEIND25JUN4400PE,SUPREMEIND,0,2025-06-26,4400.0,0.05,125,PE,NFO-OPT,NFO
32806914,128152,SUPREMEIND25JUN4050CE,SUPREMEIND,0,2025-06-26,4050.0,0.05,125,CE,NFO-OPT,NFO
32810498,128166,SUPREMEIND25JUN4050PE,SUPREMEIND,0,2025-06-26,4050.0,0.05,125,PE,NFO-OPT,NFO
32814338,128181,SUPREMEIND25JUN4450CE,SUPREMEIND,0,2025-06-26,4450.0,0.05,125,CE,NFO-OPT,NFO
32814594,128182,SUPREMEIND25JUN4450PE,SUPREMEIND,0,2025-06-26,4450.0,0.05,125,PE,NFO-OPT,NFO
36160514,141252,SUPREMEIND25JUN4000CE,SUPREMEIND,0,2025-06-26,4000.0,0.05,125,CE,NFO-OPT,NFO
36160770,141253,SUPREMEIND25JUN4000PE,SUPREMEIND,0,2025-06-26,4000.0,0.05,125,PE,NFO-OPT,NFO
32821506,128209,SUPREMEIND25JUN4500CE,SUPREMEIND,0,2025-06-26,4500.0,0.05,125,CE,NFO-OPT,NFO
32821762,128210,SUPREMEIND25JUN4500PE,SUPREMEIND,0,2025-06-26,4500.0,0.05,125,PE,NFO-OPT,NFO
32805122,128145,SUPREMEIND25JUN3950CE,SUPREMEIND,0,2025-06-26,3950.0,0.05,125,CE,NFO-OPT,NFO
32806658,128151,SUPREMEIND25JUN3950PE,SUPREMEIND,0,2025-06-26,3950.0,0.05,125,PE,NFO-OPT,NFO
32822018,128211,SUPREMEIND25JUN4550CE,SUPREMEIND,0,2025-06-26,4550.0,0.05,125,CE,NFO-OPT,NFO
32822274,128212,SUPREMEIND25JUN4550PE,SUPREMEIND,0,2025-06-26,4550.0,0.05,125,PE,NFO-OPT,NFO
36160002,141250,SUPREMEIND25JUN3900CE,SUPREMEIND,0,2025-06-26,3900.0,0.05,125,CE,NFO-OPT,NFO
36160258,141251,SUPREMEIND25JUN3900PE,SUPREMEIND,0,2025-06-26,3900.0,0.05,125,PE,NFO-OPT,NFO
36163074,141262,SUPREMEIND25JUN4600CE,SUPREMEIND,0,2025-06-26,4600.0,0.05,125,CE,NFO-OPT,NFO
36163330,141263,SUPREMEIND25JUN4600PE,SUPREMEIND,0,2025-06-26,4600.0,0.05,125,PE,NFO-OPT,NFO
32822786,128214,SUPREMEIND25JUN4700PE,SUPREMEIND,0,2025-06-26,4700.0,0.05,125,PE,NFO-OPT,NFO
36163586,141264,SUPREMEIND25JUN4800CE,SUPREMEIND,0,2025-06-26,4800.0,0.05,125,CE,NFO-OPT,NFO
36163842,141265,SUPREMEIND25JUN4800PE,SUPREMEIND,0,2025-06-26,4800.0,0.05,125,PE,NFO-OPT,NFO
32822530,128213,SUPREMEIND25JUN4700CE,SUPREMEIND,0,2025-06-26,4700.0,0.05,125,CE,NFO-OPT,NFO
32804610,128143,SUPREMEIND25JUN3850CE,SUPREMEIND,0,2025-06-26,3850.0,0.05,125,CE,NFO-OPT,NFO
32804866,128144,SUPREMEIND25JUN3850PE,SUPREMEIND,0,2025-06-26,3850.0,0.05,125,PE,NFO-OPT,NFO
36159490,141248,SUPREMEIND25JUN3800CE,SUPREMEIND,0,2025-06-26,3800.0,0.05,125,CE,NFO-OPT,NFO
36159746,141249,SUPREMEIND25JUN3800PE,SUPREMEIND,0,2025-06-26,3800.0,0.05,125,PE,NFO-OPT,NFO
32803586,128139,SUPREMEIND25JUN3750CE,SUPREMEIND,0,2025-06-26,3750.0,0.05,125,CE,NFO-OPT,NFO
32803842,128140,SUPREMEIND25JUN3750PE,SUPREMEIND,0,2025-06-26,3750.0,0.05,125,PE,NFO-OPT,NFO
36158978,141246,SUPREMEIND25JUN3700CE,SUPREMEIND,0,2025-06-26,3700.0,0.05,125,CE,NFO-OPT,NFO
36159234,141247,SUPREMEIND25JUN3700PE,SUPREMEIND,0,2025-06-26,3700.0,0.05,125,PE,NFO-OPT,NFO
32800514,128127,SUPREMEIND25JUN3650CE,SUPREMEIND,0,2025-06-26,3650.0,0.05,125,CE,NFO-OPT,NFO
32803330,128138,SUPREMEIND25JUN3650PE,SUPREMEIND,0,2025-06-26,3650.0,0.05,125,PE,NFO-OPT,NFO
36158466,141244,SUPREMEIND25JUN3600CE,SUPREMEIND,0,2025-06-26,3600.0,0.05,125,CE,NFO-OPT,NFO
36158722,141245,SUPREMEIND25JUN3600PE,SUPREMEIND,0,2025-06-26,3600.0,0.05,125,PE,NFO-OPT,NFO
32791554,128092,SUPREMEIND25JUN3550CE,SUPREMEIND,0,2025-06-26,3550.0,0.05,125,CE,NFO-OPT,NFO
32800258,128126,SUPREMEIND25JUN3550PE,SUPREMEIND,0,2025-06-26,3550.0,0.05,125,PE,NFO-OPT,NFO
36157954,141242,SUPREMEIND25JUN3500CE,SUPREMEIND,0,2025-06-26,3500.0,0.05,125,CE,NFO-OPT,NFO
36158210,141243,SUPREMEIND25JUN3500PE,SUPREMEIND,0,2025-06-26,3500.0,0.05,125,PE,NFO-OPT,NFO
32790530,128088,SUPREMEIND25JUN3450CE,SUPREMEIND,0,2025-06-26,3450.0,0.05,125,CE,NFO-OPT,NFO
32791298,128091,SUPREMEIND25JUN3450PE,SUPREMEIND,0,2025-06-26,3450.0,0.05,125,PE,NFO-OPT,NFO
36157442,141240,SUPREMEIND25JUN3400CE,SUPREMEIND,0,2025-06-26,3400.0,0.05,125,CE,NFO-OPT,NFO
36157698,141241,SUPREMEIND25JUN3400PE,SUPREMEIND,0,2025-06-26,3400.0,0.05,125,PE,NFO-OPT,NFO
32790018,128086,SUPREMEIND25JUN3350CE,SUPREMEIND,0,2025-06-26,3350.0,0.05,125,CE,NFO-OPT,NFO
32790274,128087,SUPREMEIND25JUN3350PE,SUPREMEIND,0,2025-06-26,3350.0,0.05,125,PE,NFO-OPT,NFO
36156930,141238,SUPREMEIND25JUN3300CE,SUPREMEIND,0,2025-06-26,3300.0,0.05,125,CE,NFO-OPT,NFO
36157186,141239,SUPREMEIND25JUN3300PE,SUPREMEIND,0,2025-06-26,3300.0,0.05,125,PE,NFO-OPT,NFO
32789506,128084,SUPREMEIND25JUN3250CE,SUPREMEIND,0,2025-06-26,3250.0,0.05,125,CE,NFO-OPT,NFO
32789762,128085,SUPREMEIND25JUN3250PE,SUPREMEIND,0,2025-06-26,3250.0,0.05,125,PE,NFO-OPT,NFO
36155906,141234,SUPREMEIND25JUN3200CE,SUPREMEIND,0,2025-06-26,3200.0,0.05,125,CE,NFO-OPT,NFO
36156162,141235,SUPREMEIND25JUN3200PE,SUPREMEIND,0,2025-06-26,3200.0,0.05,125,PE,NFO-OPT,NFO
32788994,128082,SUPREMEIND25JUN3150CE,SUPREMEIND,0,2025-06-26,3150.0,0.05,125,CE,NFO-OPT,NFO
32789250,128083,SUPREMEIND25JUN3150PE,SUPREMEIND,0,2025-06-26,3150.0,0.05,125,PE,NFO-OPT,NFO
36155394,141232,SUPREMEIND25JUN3100CE,SUPREMEIND,0,2025-06-26,3100.0,0.05,125,CE,NFO-OPT,NFO
36155650,141233,SUPREMEIND25JUN3100PE,SUPREMEIND,0,2025-06-26,3100.0,0.05,125,PE,NFO-OPT,NFO
36154626,141229,SUPREMEIND25JUN3000CE,SUPREMEIND,0,2025-06-26,3000.0,0.05,125,CE,NFO-OPT,NFO
36154882,141230,SUPREMEIND25JUN3000PE,SUPREMEIND,0,2025-06-26,3000.0,0.05,125,PE,NFO-OPT,NFO
36154114,141227,SUPREMEIND25JUN2900CE,SUPREMEIND,0,2025-06-26,2900.0,0.05,125,CE,NFO-OPT,NFO
36154370,141228,SUPREMEIND25JUN2900PE,SUPREMEIND,0,2025-06-26,2900.0,0.05,125,PE,NFO-OPT,NFO
35015682,136780,SUPREMEIND25JUL4250CE,SUPREMEIND,0,2025-07-31,4250.0,0.05,175,CE,NFO-OPT,NFO
35015938,136781,SUPREMEIND25JUL4250PE,SUPREMEIND,0,2025-07-31,4250.0,0.05,175,PE,NFO-OPT,NFO
32853250,128333,SUPREMEIND25JUL4200CE,SUPREMEIND,0,2025-07-31,4200.0,0.05,175,CE,NFO-OPT,NFO
32853506,128334,SUPREMEIND25JUL4200PE,SUPREMEIND,0,2025-07-31,4200.0,0.05,175,PE,NFO-OPT,NFO
32853762,128335,SUPREMEIND25JUL4300CE,SUPREMEIND,0,2025-07-31,4300.0,0.05,175,CE,NFO-OPT,NFO
32854018,128336,SUPREMEIND25JUL4300PE,SUPREMEIND,0,2025-07-31,4300.0,0.05,175,PE,NFO-OPT,NFO
35015170,136778,SUPREMEIND25JUL4150CE,SUPREMEIND,0,2025-07-31,4150.0,0.05,175,CE,NFO-OPT,NFO
35015426,136779,SUPREMEIND25JUL4150PE,SUPREMEIND,0,2025-07-31,4150.0,0.05,175,PE,NFO-OPT,NFO
35016194,136782,SUPREMEIND25JUL4350CE,SUPREMEIND,0,2025-07-31,4350.0,0.05,175,CE,NFO-OPT,NFO
35016450,136783,SUPREMEIND25JUL4350PE,SUPREMEIND,0,2025-07-31,4350.0,0.05,175,PE,NFO-OPT,NFO
32851714,128327,SUPREMEIND25JUL4100CE,SUPREMEIND,0,2025-07-31,4100.0,0.05,175,CE,NFO-OPT,NFO
32852994,128332,SUPREMEIND25JUL4100PE,SUPREMEIND,0,2025-07-31,4100.0,0.05,175,PE,NFO-OPT,NFO
32854274,128337,SUPREMEIND25JUL4400CE,SUPREMEIND,0,2025-07-31,4400.0,0.05,175,CE,NFO-OPT,NFO
32856578,128346,SUPREMEIND25JUL4400PE,SUPREMEIND,0,2025-07-31,4400.0,0.05,175,PE,NFO-OPT,NFO
35013634,136772,SUPREMEIND25JUL4050CE,SUPREMEIND,0,2025-07-31,4050.0,0.05,175,CE,NFO-OPT,NFO
35014914,136777,SUPREMEIND25JUL4050PE,SUPREMEIND,0,2025-07-31,4050.0,0.05,175,PE,NFO-OPT,NFO
35016706,136784,SUPREMEIND25JUL4450CE,SUPREMEIND,0,2025-07-31,4450.0,0.05,175,CE,NFO-OPT,NFO
35016962,136785,SUPREMEIND25JUL4450PE,SUPREMEIND,0,2025-07-31,4450.0,0.05,175,PE,NFO-OPT,NFO
32851202,128325,SUPREMEIND25JUL4000CE,SUPREMEIND,0,2025-07-31,4000.0,0.05,175,CE,NFO-OPT,NFO
32851458,128326,SUPREMEIND25JUL4000PE,SUPREMEIND,0,2025-07-31,4000.0,0.05,175,PE,NFO-OPT,NFO
9997570,39053,SUPREMEIND25JUL4500CE,SUPREMEIND,0,2025-07-31,4500.0,0.05,175,CE,NFO-OPT,NFO
9998338,39056,SUPREMEIND25JUL4500PE,SUPREMEIND,0,2025-07-31,4500.0,0.05,175,PE,NFO-OPT,NFO
35013122,136770,SUPREMEIND25JUL3950CE,SUPREMEIND,0,2025-07-31,3950.0,0.05,175,CE,NFO-OPT,NFO
35013378,136771,SUPREMEIND25JUL3950PE,SUPREMEIND,0,2025-07-31,3950.0,0.05,175,PE,NFO-OPT,NFO
35017218,136786,SUPREMEIND25JUL4550CE,SUPREMEIND,0,2025-07-31,4550.0,0.05,175,CE,NFO-OPT,NFO
35017474,136787,SUPREMEIND25JUL4550PE,SUPREMEIND,0,2025-07-31,4550.0,0.05,175,PE,NFO-OPT,NFO
32850690,128323,SUPREMEIND25JUL3900CE,SUPREMEIND,0,2025-07-31,3900.0,0.05,175,CE,NFO-OPT,NFO
32850946,128324,SUPREMEIND25JUL3900PE,SUPREMEIND,0,2025-07-31,3900.0,0.05,175,PE,NFO-OPT,NFO
32856834,128347,SUPREMEIND25JUL4600CE,SUPREMEIND,0,2025-07-31,4600.0,0.05,175,CE,NFO-OPT,NFO
32859906,128359,SUPREMEIND25JUL4600PE,SUPREMEIND,0,2025-07-31,4600.0,0.05,175,PE,NFO-OPT,NFO
13506306,52759,SUPREMEIND25JUL4700PE,SUPREMEIND,0,2025-07-31,4700.0,0.05,175,PE,NFO-OPT,NFO
32860162,128360,SUPREMEIND25JUL4800CE,SUPREMEIND,0,2025-07-31,4800.0,0.05,175,CE,NFO-OPT,NFO
